ls_id,dec,ra,elat,elon,glat,glon,mjd_max,mjd_min,ref_id,brickid,bx,by,dchisq_1,dchisq_2,dchisq_3,dchisq_4,dchisq_5,dec_ivar,dered_flux_g,dered_flux_r,dered_flux_w1,dered_flux_w2,dered_flux_w3,dered_flux_w4,dered_flux_z,dered_mag_g,dered_mag_r,dered_mag_w1,dered_mag_w2,dered_mag_w3,dered_mag_w4,dered_mag_z,ebv,fiberflux_g,fiberflux_r,fiberflux_z,fibertotflux_g,fibertotflux_r,fibertotflux_z,flux_ivar_w1,flux_ivar_w2,flux_ivar_w3,flux_ivar_w4,flux_w1,flux_w2,flux_w3,flux_w4,fracdev,fracdev_ivar,fracflux_g,fracflux_r,fracflux_w1,fracflux_w2,fracflux_w3,fracflux_w4,fracflux_z,fracin_g,fracin_r,fracin_z,fracmasked_g,fracmasked_r,fracmasked_z,gaia_astrometric_excess_noise,gaia_astrometric_excess_noise_sig,gaia_astrometric_weight_al,gaia_phot_bp_mean_flux_over_error,gaia_phot_bp_mean_mag,gaia_phot_g_mean_flux_over_error,gaia_phot_g_mean_mag,gaia_phot_rp_mean_flux_over_error,gaia_phot_rp_mean_mag,galdepth_g,galdepth_r,galdepth_z,g_r,htm9,mag_g,mag_r,mag_w1,mag_w2,mag_w3,mag_w4,mag_z,mw_transmission_g,mw_transmission_r,mw_transmission_w1,mw_transmission_w2,mw_transmission_w3,mw_transmission_w4,mw_transmission_z,nest4096,objid,parallax,parallax_ivar,pmdec,pmdec_ivar,pmra,pmra_ivar,psfdepth_g,psfdepth_w1,psfdepth_w2,psfdepth_w3,psfdepth_w4,psfdepth_r,psfdepth_z,psfsize_g,psfsize_r,psfsize_z,ra_ivar,random_id,rchisq_g,rchisq_r,rchisq_w1,rchisq_w2,rchisq_w3,rchisq_w4,rchisq_z,ref_epoch,ring256,r_z,shapedev_e1,shapedev_e1_ivar,shapedev_e2,shapedev_e2_ivar,shapedev_r,shapedev_r_ivar,shapeexp_e1,shapeexp_e1_ivar,shapeexp_e2,shapeexp_e2_ivar,shapeexp_r,shapeexp_r_ivar,snr_g,snr_r,snr_w1,snr_w2,snr_w3,snr_w4,snr_z,w1_w2,w2_w3,w3_w4,z_w1,allmask_g,allmask_r,allmask_z,anymask_g,anymask_r,anymask_z,brick_primary,gaia_astrometric_n_good_obs_al,gaia_astrometric_n_obs_al,gaia_duplicated_source,gaia_phot_bp_n_obs,gaia_phot_g_n_obs,gaia_phot_rp_n_obs,gaia_phot_variable_flag,gaia_pointsource,nobs_g,nobs_r,nobs_w1,nobs_w2,nobs_w3,nobs_w4,nobs_z,release,wisemask_w1,wisemask_w2,brickname,ref_cat,type,wise_coadd_id
8796129151419997,41.7236825379638,214.025154188373,50.9634847747418,190.838767248552,67.3565994804903,78.5069669551747,57900.1972832046,57428.5300888721,0,551288,476.04,1438.88,67288.3,91257.3,93347.3,93513.4,94475.4,7.58366e+11,8.09201,25.5685,57.2532,43.5138,45.9537,471.364,51.8165,20.2299,18.9807,18.1055,18.4034,18.3442,15.8166,18.2138,0.010255,2.33634,7.45569,15.2463,2.33634,7.45569,15.2463,4.61956,0.869654,0.001457,1.8e-05,57.1538,43.4674,45.9433,471.323,0.12651,168909,0,0,0.023698,0.04121,0.346851,0.815783,0,0.998428,0.99903,0.997793,0.005421,0.003924,0.006533,0,0,0,0,0,0,0,0,0,625.361,107.103,78.2766,1.25988,3614953,20.2628,19.0029,18.1074,18.4046,18.3444,15.8167,18.2262,0.9701,0.979759,0.998264,0.998933,0.999772,0.999914,0.988627,43428417,1629,0,0,0,0,0,0,868.84,6.03402,1.14886,0.001691,2e-05,151.478,164.554,2.05236,1.871,1.03631,1.01136e+12,74.572,1.46104,1.0976,1.49177,0.841108,0.509988,0.136461,1.15604,0,131168,0.77669,-0.133795,32.3222,0.385677,22.065,0.108152,5728.09,0.21321,49504.9,-0.180483,44182.8,1.53274,18240.8,119.756,150.748,122.842,40.5356,1.75389,2.01626,239.642,-0.297205,0.060148,2.52774,0.11886,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,221,221,19,19,3,8001,0,0,2138p417,"",COMP,2143p424
8796129080773612,41.5231524280838,214.359569393768,50.9230041973687,191.343312168778,67.2558583640677,77.7184044406704,57900.1972832046,57428.5300888721,1492129637868903808,550210,2588.12,2117.97,890165,2.12935e+06,2.24944e+06,2.23145e+06,2.28113e+06,9.71727e+12,234.51,445.889,1132.5,1303.29,6467.75,22615.1,733.165,16.5746,15.8769,14.8649,14.7124,12.9731,11.614,15.337,0.010177,14.8675,28.5478,47.3622,14.8675,28.5478,47.3622,1.18926,0.23721,0.000482,9e-06,1130.55,1301.91,6466.29,22613.2,0.740514,5.4463e+06,0.000126,0.000126,0.010233,0.012452,0.040104,0.196479,0.000104,0.752156,0.753708,0.753554,0.054651,0.055891,0.052915,9.85037,98.1338,0.008983,NaN,NaN,157.236,19.5237,NaN,NaN,717.765,114.956,106.148,0.708339,3614737,16.6073,15.899,14.8668,14.7135,12.9734,11.6141,15.3493,0.970322,0.979911,0.998277,0.998941,0.999774,0.999915,0.988713,43426688,3052,0,0,0,0,0,0,973.277,6.1345,1.16322,0.001613,1.9e-05,159.926,225.814,2.07973,1.90184,1.02469,5.47315e+12,75.0558,6.26886,4.16224,1305.09,525.915,24.1682,1.27818,5.92023,2015.5,132194,0.549645,-0.069802,660312,-0.039177,418763,10.5398,3531.7,0.459178,1.03485e+06,-0.205243,755768,2.84047,62815,862.748,674.53,1232.9,634.085,141.927,67.3098,1060.18,0.153228,1.74019,1.35927,0.482547,0,0,0,0,0,0,1,219,219,1,0,299,0,0,0,4,3,220,220,19,19,4,8001,0,0,2144p415,G2,COMP,2136p408
8796129080773144,41.4993133938909,214.31896931152,50.8868190509579,191.321846237245,67.2943066996428,77.7086051631167,57900.1972832046,57428.5223171417,0,550210,3006.23,1790.88,1055.28,1060.56,1073.62,1061.59,1091.17,2.25914e+10,0.960047,1.70471,4.36561,1.30341,43.4118,2416.02,3.21123,22.5443,21.9209,20.8999,22.2123,18.406,14.0422,21.2333,0.010782,0.367887,0.660081,1.25525,0.369352,0.662718,1.25969,3.57802,0.682702,0.001126,1.6e-05,4.35764,1.30194,43.4014,2415.8,0.636283,1865.34,5.92129,3.75002,9.99323,19.9078,1.43099,1.05318,0.69186,0.956642,0.957211,0.949547,0.087465,0.067472,0.047719,0,0,0,0,0,0,0,0,0,860.808,158.166,80.7313,0.634706,3614737,22.5789,21.9442,20.9019,22.2135,18.4062,14.0423,21.2464,0.968588,0.97873,0.998174,0.998878,0.999761,0.99991,0.988046,43426515,2584,0,0,0,0,0,0,1173.24,6.1345,1.16322,0.001613,1.9e-05,224.478,180.099,2.02092,1.80986,0.973265,1.95291e+10,61.316,1.22079,0.83369,1.82269,0.601479,0.71087,0.129464,1.0853,0,133217,0.697834,-0.065128,34.1249,0.310077,78.5636,3.10439,6.08676,0,0,-1e-06,0,3.5e-05,0.935615,17.9363,13.7283,8.24276,1.07574,1.45626,9.52794,21.3145,-1.31165,3.80728,4.36389,0.344509,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,4,228,227,18,18,3,8001,0,0,2144p415,"",COMP,2136p408
8796129080774399,41.5713192739784,214.301085342366,50.9412981524444,191.244207890394,67.266821366392,77.8843780265385,57900.1972832046,57428.5300888721,0,550210,3188.73,2780.55,408265,574742,579804,579396,588020,4.72353e+12,39.9378,79.971,124.552,94.3916,743.698,-820.943,146.785,18.4965,17.7427,17.2616,17.5627,15.3215,NaN,17.0833,0.011007,10.6815,21.6172,40.0634,11.4832,23.1789,42.4623,3.55343,0.692673,0.001231,1.7e-05,124.32,94.2835,743.516,-820.868,0.534773,314920,0.208289,0.190404,0.506573,0.532043,0.23608,4.62921,0.106875,0.988834,0.990174,0.98813,0.010787,0.007711,0.00473,0,0,0,0,0,0,0,0,0,804.346,147.786,81.1427,0.765417,3614737,18.5319,17.7665,17.2637,17.5639,15.3218,NaN,17.0966,0.967943,0.978292,0.998136,0.998855,0.999756,0.999908,0.987799,43426551,3839,0,0,0,0,0,0,1071.02,6.1345,1.16322,0.001613,1.9e-05,199.811,179.412,2.20604,2.03488,0.987054,6.58337e+12,68.8348,4.03196,2.74021,65.4784,8.04595,1.19998,0.140375,11.4375,0,133217,0.66987,0.053795,43152.5,-0.381684,69093.5,2.99436,3830.07,0.21739,98285.3,0.306724,111059,1.03776,88258.2,417.19,366.285,234.349,78.4693,26.0914,-3.38205,529.527,-0.300261,2.24214,NaN,-0.167025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,4,218,218,19,19,3,8001,0,0,2144p415,"",COMP,2136p408
8796129080706819,41.4740322849172,214.079112131779,50.771649035136,191.099861484787,67.4592241088317,77.905322224061,57836.4177819602,57428.5223171417,0,550209,2050.7,1442.73,121607,229488,316469,319582,327081,3.11236e+12,27.1141,72.2757,277.622,209.073,410.37,678.183,162.412,18.917,17.8525,16.3914,16.6993,15.9671,15.4216,16.9735,0.008647,3.58711,9.64209,21.8321,3.58711,9.64209,21.8321,2.8762,0.581571,0.001247,1.8e-05,277.215,208.885,410.291,678.134,0.20032,343948,0,0,0.003475,0.003406,0.033784,0.414614,0,0.99234,0.993073,0.993172,0.019187,0.018469,0.034929,0,0,0,0,0,0,0,0,0,232.006,76.8648,110.674,1.07357,3614742,18.9448,17.8712,16.393,16.7002,15.9673,15.4217,16.9839,0.974728,0.982906,0.998536,0.9991,0.999808,0.999928,0.990402,43427851,1795,0,0,0,0,0,0,302.957,6.19797,1.18351,0.001775,2e-05,106.24,252.248,2.28666,1.95413,0.952,2.47517e+12,42.7117,1.52304,1.52039,75.7183,10.5587,0.774951,0.109051,2.00471,0,132193,0.887312,0.014327,6495.73,-0.145298,14171.4,1.59268,3501.52,-0.116842,655598,0.787138,1.02111e+06,4.90382,6995.4,153.719,210.721,470.14,159.297,14.487,2.86638,509.09,-0.307278,0.732964,0.545559,0.590971,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,226,226,22,22,4,8001,0,0,2141p415,"",COMP,2136p408
8796129080706835,41.4827861753599,214.03682376259,50.7626126516532,191.049893780781,67.481083257807,77.9693884561375,57900.1972832046,57428.5223171417,360051,550209,2485.97,1563.24,1.91242e+06,5.0247e+06,5.86705e+06,5.25357e+06,5.97769e+06,0,424.719,966.438,1533.6,987.828,2352.2,3800.11,1791.97,15.9297,15.0371,14.5357,15.0133,14.0713,13.5505,14.3667,0.008037,28.8465,66.1514,123.527,28.8475,66.1524,123.528,1.20351,0.24661,0.00064,1.2e-05,1531.51,987.002,2351.78,3799.86,0.259124,1.97548e+07,0.008032,0.002579,0.015557,0.021797,0.037036,0.201771,0.001041,0.812552,0.79427,0.997628,0.009351,0.029542,0.010227,0,0,0,0,0,0,0,0,0,600.826,149.755,81.3806,0.901113,3614742,15.9556,15.0545,14.5372,15.0142,14.0715,13.5506,14.3764,0.976489,0.984102,0.998639,0.999164,0.999822,0.999933,0.991076,43253111,1811,0,0,0,0,0,0,801.819,6.19797,1.18351,0.001775,2e-05,214.431,182.642,2.16083,1.79002,0.973469,0,71.132,7.87389,5.16378,237.162,30.6843,1.08554,0.160431,6.59377,0,133216,0.67806,-0.245003,6.18786e+06,-0.12824,6.19437e+06,2.08843,5.46115e+06,-0.23266,4.64475e+06,-0.026907,2.44938e+06,9.72907,201546,1315.97,1182.39,1680.14,490.144,59.509,13.3744,1684.45,-0.477004,0.942696,0.520927,-0.160795,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,224,221,22,22,3,8001,128,0,2141p415,L2,COMP,2136p408
8796129151484387,41.6535617895083,214.145631740047,50.9507727573318,191.018726700731,67.3198040808788,78.2267377037413,57900.1972832046,57428.5300888721,0,551289,2666.24,474.818,88511.2,129417,133353,130762,134820,1.23263e+12,10.6416,33.5457,100.097,74.349,171.319,697.269,68.9979,19.9325,18.6859,17.4989,17.8218,16.9155,15.3915,17.9029,0.009769,2.42005,7.70114,15.9765,2.42005,7.70114,15.9765,4.01022,0.778916,0.001482,1.9e-05,99.9314,74.2735,171.282,697.212,0.294476,199662,0.030417,0.013612,4.53244,8.53605,41.4725,11.194,0.003289,0.997275,0.997989,0.99908,0.008361,0.006672,0.005185,0,0,0,0,0,0,0,0,0,694.808,114.989,106.99,1.25683,3614957,19.9639,18.7071,17.5007,17.8229,16.9157,15.3916,17.9147,0.971497,0.980709,0.998346,0.998984,0.999783,0.999918,0.989163,43427951,483,0,0,0,0,0,0,949.946,6.0402,1.14444,0.001694,2e-05,161.355,233.712,2.08378,1.87843,0.991642,1.39279e+12,52.7409,1.43244,1.26707,9.89249,1.72423,0.535108,0.129855,1.61312,0,132193,0.792316,0.31474,4957.48,0.642176,4302.66,0.760402,8392.37,-0.033797,39718.2,-0.042876,49534,1.9844,10642.5,137.929,166.013,200.118,65.5509,6.5928,3.07838,297.183,-0.322172,0.907194,1.52413,0.413996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,220,219,21,21,4,8001,0,0,2142p417,"",COMP,2143p424
8796129080709082,41.6176580008917,214.081998619433,50.895311910692,190.984152824131,67.3792515125766,78.2160655268562,57836.4177819602,57428.5300888721,0,550209,2020.49,3416.2,21576.5,27593.8,30480.9,30336.6,30808.1,5.12058e+11,5.70277,13.695,45.0977,35.5134,161.174,776.887,25.8929,20.6098,19.6586,18.3646,18.624,16.9818,15.2741,18.967,0.009415,1.62216,3.93114,7.4943,1.62216,3.93114,7.4943,4.30519,0.82644,0.001486,1.9e-05,45.0258,35.4786,161.14,776.826,0.177067,55284.1,5.7e-05,0.000573,0.121887,0.128642,0.213141,0.956622,0.000141,0.99875,0.998838,0.999195,0.018412,0.015728,0.011233,0,0,0,0,0,0,0,0,0,246.652,64.283,111.949,0.961063,3614953,20.64,19.679,18.3663,18.6251,16.982,15.2742,18.9784,0.972516,0.981402,0.998406,0.999021,0.999791,0.999921,0.989554,43427991,4058,0,0,0,0,0,0,347.198,6.19797,1.18351,0.001775,2e-05,87.2157,253.593,2.07873,2.04639,0.95815,3.01702e+11,25.6425,1.12029,1.08542,8.11664,0.922882,0.618309,0.143871,2.57412,0,132193,0.700531,-0.546339,126.386,0.200792,139.989,0.281158,2716.27,-0.195696,14036.9,-0.497617,21513.7,2.05511,2925.19,54.6924,68.756,93.4238,32.2531,6.21095,3.38139,152.074,-0.258738,1.64309,1.7078,0.612103,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,219,218,20,20,4,8001,0,0,2141p415,"",COMP,2136p408
8796129151419336,41.6836670694837,213.897981373327,50.8796954046324,190.743647270359,67.4578656794024,78.5564409378718,57900.1972832046,57474.4090162067,1373559,551288,1780.23,888.055,285178,460024,539417,530658,544834,0,56.6251,109.215,188.693,126.983,796.02,774.005,193.132,18.1175,17.4043,16.8106,17.2406,15.2477,15.2781,16.7854,0.010326,9.60574,18.7128,33.3926,9.60574,18.7128,33.3926,3.2769,0.631074,0.001159,1.6e-05,188.363,126.846,795.838,773.938,0.321394,400636,0,0,0.004226,0.004628,0.014368,0.565469,0,0.748364,0.667862,0.99809,0.002799,0.060842,0.00142,0,0,0,0,0,0,0,0,0,456.856,75.6971,76.5822,0.72402,3614955,18.1507,17.4266,16.8125,17.2418,15.2479,15.2782,16.7979,0.969894,0.979619,0.998251,0.998926,0.999771,0.999913,0.988548,43428385,968,0,0,0,0,0,0,596.807,6.03402,1.14886,0.001691,2e-05,103.577,161.082,2.30191,1.9993,1.03523,0,94.7473,5.86028,1.54845,25.9526,3.54167,0.59734,0.151915,2.05892,0,131168,0.628778,0.325184,36247,-0.209392,30539.9,1.34385,16754.7,0.590877,446963,-0.083245,268700,4.00054,18599,401.128,307.341,340.979,100.767,27.0934,3.12075,538.013,-0.429296,1.99387,-0.030295,-0.014641,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,213,212,19,19,3,8001,0,0,2138p417,L2,COMP,2143p424
8796129080642827,41.585631296185,213.90417522539,50.7985452615211,190.831059056787,67.5080336863564,78.3361710483632,57900.1972832046,57474.3881134267,1486170220423509760,550208,428.697,2977.17,734238,1.1802e+06,1.35738e+06,1.2757e+06,1.38967e+06,1.78233e+12,98.5193,234.622,332.894,200.637,68.9907,141.015,428.64,17.5162,16.5741,16.1942,16.744,17.903,17.1268,15.9198,0.008637,15.3431,36.8455,67.8273,15.3435,36.8461,67.8281,2.81472,0.547891,0.001003,1.6e-05,332.407,200.457,68.9775,141.004,0.215458,4.71475e+06,0.000327,0.000133,0.003755,0.004409,0.38649,3.83888,5.6e-05,0.997994,0.998248,0.997899,0.008267,0.007806,0.006587,17.7599,256.676,0.003024,NaN,NaN,89.7096,19.3915,NaN,NaN,449.732,74.572,82.0044,0.95118,3614953,17.544,16.5928,16.1958,16.7449,17.9032,17.1269,15.9302,0.974756,0.982924,0.998537,0.999101,0.999808,0.999928,0.990412,43253246,3339,0,0,0,0,0,0,589.111,6.1337,1.17543,0.001693,2e-05,101.387,184.172,2.31689,2.02078,0.96972,1.67636e+12,56.6927,1.96136,1.69101,26.16,2.88184,0.582831,0.115963,2.47815,2015.5,133216,0.662549,-0.146164,68095.5,-0.027696,38774.3,0.450844,194792,0.238558,991443,-0.41825,1.33415e+06,4.96581,23737.5,565.708,508.625,557.684,148.378,2.18507,0.560215,906.265,-0.549124,-1.15828,0.776312,-0.265595,0,0,0,0,0,0,1,98,101,1,0,174,0,0,0,3,2,219,217,18,19,3,8001,0,0,2137p415,G2,COMP,2136p408
8796129080643228,41.6063582255408,213.72789059398,50.7473215777426,190.636195584184,67.6065147090816,78.5720844213262,57900.1972832046,57428.5300888721,0,550208,2240.3,3261.02,4535.69,4540.83,4613.76,4542.27,4737.59,8.8313e+10,3.9324,6.00385,-0.799103,1.05067,-61.3034,-269.962,7.0744,21.0134,20.5539,NaN,22.4463,NaN,NaN,20.3758,0.009162,1.27807,1.96866,2.33844,1.27831,1.96894,2.33923,2.64288,0.526294,0.000938,1.4e-05,-0.797863,1.04967,-61.2909,-269.941,0.668939,13699.4,0,0,4.22282,2.35675,0.503656,1.97799,0,0.75983,0.764709,0.765675,0.073763,0.071507,0.058155,0,0,0,0,0,0,0,0,0,603.77,105.243,82.0044,0.46904,3614952,21.0428,20.5738,NaN,22.4474,NaN,NaN,20.3869,0.973244,0.981897,0.998449,0.999047,0.999797,0.999923,0.989833,43253652,3740,0,0,0,0,0,0,823.494,6.1337,1.17543,0.001693,2e-05,147.094,184.172,2.10759,1.89791,0.96972,9.16113e+10,57.8932,1.06758,0.856901,1.1516,0.658591,0.622458,0.124396,0.969226,0,132192,0.18689,0.30632,336.526,0.521547,502.214,6.4976,8.0599,-0,0,0,0,0,4.05042,46.7841,31.5757,-1.29708,0.761492,-1.87668,-1.0139,38.5721,NaN,NaN,NaN,NaN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,220,223,19,19,3,8001,0,0,2137p415,"",COMP,2136p408
8796128651510069,39.8875608753281,218.368365940687,51.0612229331399,196.822349467332,65.3314118042258,70.5851245122911,58249.2169531248,57443.4791666667,0,543660,508.654,255.417,182943,313516,338616,337313,342992,1.92996e+12,40.7037,101.546,193.273,147.592,737.441,3095.83,199.899,18.4759,17.4833,16.7846,17.0773,15.3307,13.7731,16.748,0.010079,3.95278,9.95775,19.7768,4.00421,10.0486,19.8968,1.48921,0.301271,0.000772,1.3e-05,192.943,147.437,737.276,3095.57,0.680057,706233,0.142816,0.079045,0.148365,0.134347,0.13698,0.225174,0.05271,0.797872,0.688022,0.798787,0.070106,0.070509,0.067076,0,0,0,0,0,0,0,0,0,866.002,179.297,86.8142,1.00315,3666053,18.5083,17.5052,16.7864,17.0785,15.3309,13.7731,16.7602,0.970604,0.980102,0.998293,0.998951,0.999776,0.999916,0.988821,43311802,309,0,0,0,0,0,0,1088.24,5.65103,1.08556,0.002115,2.5e-05,260.416,189.965,2.28306,1.65351,1.01596,1.4798e+12,23.4438,2.34237,2.57264,17.3211,3.2799,0.854899,0.134732,4.47358,0,141421,0.744987,-0.054595,55535.7,0.0883,80940.2,8.683,27201.3,-0.112913,207608,0.512342,304684,2.13161,149917,315.494,277.084,235.455,80.9257,20.4869,11.0605,407.185,-0.292053,1.74756,1.55778,-0.026249,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,4,201,202,23,23,4,8001,0,0,2182p400,"",COMP,2187p393
8796128578962596,39.6906890741805,218.486809881024,50.9352433164209,197.102884785629,65.3247309840233,70.065772319132,57895.3332239501,57443.4791666667,1488176107589706624,542553,1224.55,984.715,213602,252974,255484,252365,258348,4.21505e+13,536.857,936.012,786.322,410.259,89.8826,772.24,765.902,15.6754,15.0718,15.261,15.9674,17.6158,15.2806,15.2896,0.011621,252.293,444.84,367.731,252.293,444.84,367.731,4.56326,0.855572,0.001654,2e-05,784.775,409.763,89.8594,772.165,0.318225,237076,1e-06,1e-06,0.00191,0.003606,0.232367,0.580406,3e-06,1,1,1,0.899421,0.935745,0.913554,5.98503,7251.89,0.026858,500.579,15.0643,174.144,14.7174,828.418,13.9432,0,0,0,0.615747,3666060,15.7127,15.097,15.2631,15.9687,17.6161,15.2807,15.3036,0.966184,0.977093,0.998033,0.998791,0.999742,0.999903,0.987122,43311625,1188,1.83828,1.89832,0.055224,0.670623,-4.59434,1.12937,0,5.45752,1.05605,0.001782,2.1e-05,0,0,2.21363,1.77412,1.12122,6.01099e+13,8.88511,1.42248,0.342118,1036.59,36.0121,1.08678,0.143532,0.717841,2015.5,141421,-0.206684,0.00811,169161,0.029388,199001,0.649474,156161,0.011308,71372.8,-0.044809,95027.8,0.518422,201459,463.149,219.98,1676.42,379.019,3.65486,3.43772,247.082,-0.705531,-1.64742,2.33537,0.040504,2,2,2,2,2,2,1,322,325,0,34,325,33,0,0,4,3,197,198,21,20,5,8001,0,0,2184p397,G2,COMP,2187p393
8796128578896838,39.6832937838326,218.145632574207,50.798981264433,196.747096840661,65.5693245230759,70.2961214761228,58249.2169531248,57443.4777893567,1487850445988218752,542552,1402.7,883.009,51509.3,52855.4,53593.5,52884.6,54209.6,1.17238e+12,8.95562,24.9151,38.3999,29.7512,-42.2912,-499.548,49.2064,20.1198,19.0088,18.5392,18.8162,NaN,NaN,18.2699,0.01174,2.45591,6.91045,13.7894,2.4734,6.95564,13.8924,1.88991,0.379714,0.000958,1.5e-05,38.3236,29.7149,-42.2802,-499.499,0.678866,237228,0.152837,0.101722,2.19589,2.22288,4.25144,2.88178,0.049633,0.879007,0.878921,0.872853,0.094107,0.092921,0.085068,19.1889,64.4884,0.002193,8.84128,20.4208,74.9238,20.8151,24.6908,19.1162,802.146,105.939,62.2186,1.12323,3666106,20.1575,19.0343,18.5413,18.8176,NaN,NaN,18.2842,0.965843,0.976861,0.998012,0.998779,0.999739,0.999902,0.98699,43302147,966,0,0,0,0,0,0,993.816,5.62473,1.08309,0.001863,2.2e-05,149.185,119.282,2.35006,1.76728,1.14745,1.64618e+12,56.84,0.798404,0.954804,5.24927,0.825761,0.591261,0.128463,1.13083,2015.5,141420,0.750099,-0.184764,4528.29,-0.044431,1901.19,7.38592,56.8913,0.028977,283.044,0.315985,270.727,0.195098,16857,109.215,100.696,52.685,18.3106,-1.30883,-1.93427,179.953,-0.276232,NaN,NaN,-0.257172,0,0,0,0,0,0,1,158,161,1,14,161,14,0,0,5,3,205,203,24,24,4,8001,0,0,2181p397,G2,COMP,2187p393
8796128578898134,39.7547450113197,218.113696800051,50.8488842216329,196.657290938787,65.5636335398207,70.4782649675236,58249.2169531248,57443.4777893567,0,542552,1740.46,1864.7,30502.4,40726.1,43145.3,42731.8,43587.7,3.72694e+11,6.70003,23.5059,50.3987,29.4156,53.6917,-351.116,49.3142,20.4348,19.0721,18.244,18.8286,18.1752,NaN,18.2676,0.012057,1.35116,4.79583,10.1686,1.35116,4.79583,10.1686,3.15918,0.624511,0.001377,1.9e-05,50.2958,29.3787,53.6774,-351.08,0.15371,188526,0.025628,0.00962,0.488955,0.625797,0.801135,1.38262,0.001837,0.999144,0.787631,0.998963,0.007584,0.006959,0.004842,0,0,0,0,0,0,0,0,0,879.367,89.9269,53.5871,1.3754,3666106,20.4736,19.0982,18.2462,18.8299,18.1755,NaN,18.2822,0.964939,0.976245,0.997959,0.998746,0.999732,0.999899,0.986642,43302183,2262,0,0,0,0,0,0,1102.66,5.62473,1.08309,0.001863,2.2e-05,126.914,98.8019,2.28745,1.79341,1.19368,3.00476e+11,19.5431,2.34112,3.11327,10.1267,1.49105,0.615429,0.104064,3.94162,0,141420,0.81599,-0,567.153,0,567.153,0,623.205,-0.108001,23830.9,0.31462,40660.5,2.90874,8162.15,100.613,100.283,89.3961,23.2168,1.99187,-1.5308,152.975,-0.583748,0.654396,NaN,0.036001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,194,194,21,21,3,8001,0,0,2181p397,"",COMP,2187p393
8796128578897660,39.7278169706632,217.99667485134,50.7808906197568,196.554733231042,65.6569032541155,70.5050977986927,58249.2169531248,57443.4777893567,0,542552,2977.09,1495.43,139514,259048,280816,279281,283665,1.39223e+12,54.1366,113.618,207.343,169.1,944.996,1873.29,195.5,18.1663,17.3614,16.7083,16.9296,15.0614,14.3185,16.7721,0.01041,4.38114,9.28775,16.1281,4.39909,9.33491,16.2147,1.466,0.293005,0.00073,1.2e-05,206.977,168.917,944.778,1873.12,0.705561,341792,0.043134,0.09449,0.169066,0.145726,0.12587,0.5127,0.039949,0.782844,0.562246,0.808671,0.048182,0.057586,0.049665,0,0,0,0,0,0,0,0,0,921.754,75.6272,53.5871,0.815809,3666107,18.1997,17.3839,16.7102,16.9308,15.0617,14.3186,16.7847,0.969654,0.979456,0.998237,0.998917,0.999769,0.999913,0.988456,43302104,1788,0,0,0,0,0,0,1238.44,5.62473,1.08309,0.001863,2.2e-05,107.551,98.8019,2.13172,1.74163,1.19368,4.56773e+11,69.0228,3.65449,1.97785,32.8874,6.24745,1.04587,0.147599,2.59263,0,142444,0.59918,-0.25657,58604.2,0.234817,59834.4,9.49734,570.729,-0.500712,92859.7,-0.150714,59807.2,2.89142,6509.79,380.444,211.79,250.605,91.4345,25.5272,6.55821,308.294,-0.220623,1.86914,0.743092,0.074549,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2,205,204,22,22,3,8001,0,0,2181p397,"",COMP,2187p393
